,true_value,impute_value
11537,203.135949,203.135949
11538,202.0890257,202.0890257
11539,216.7688037,216.7688037
11540,220.7680367,464.6463617185995
11541,207.4922537,458.43563220660866
11542,207.9321691,207.9321691
11543,204.2140993,204.2140993
11544,187.4804386,187.4804386
11545,192.6427449,192.6427449
11546,184.5325876,184.5325876
11547,199.0602689,199.0602689
11548,195.3881611,457.1261895872638
11549,190.3389758,464.51538867770637
11550,198.4320902,198.4320902
11551,222.73524,222.73524
11552,218.432897,218.432897
11553,209.593886,209.593886
11554,205.959421,205.959421
11555,202.9451523,202.9451523
11556,202.4473153,202.4473153
11557,195.0793958,195.0793958
11558,181.7428085,181.7428085
11559,189.3801552,189.3801552
11560,194.0376815,194.0376815
11561,193.9849254,466.37399138633344
11562,196.917724,463.3096078674797
11563,188.3260616,460.48650713808945
11564,194.6768494,194.6768494
11565,184.5658365,184.5658365
11566,159.8270544,159.8270544
11567,172.5453345,172.5453345
11568,166.1270088,166.1270088
11569,162.3482659,162.3482659
11570,164.0943973,164.0943973
11571,181.114682,181.114682
11572,178.9947834,178.9947834
11573,175.7730616,175.7730616
11574,172.9629015,172.9629015
11575,165.7752662,165.7752662
11576,168.9769305,463.58815940841686
11577,179.1287131,179.1287131
11578,187.3763787,187.3763787
11579,184.6068225,184.6068225
11580,186.56297,465.8972967149745
11581,196.1020896,196.1020896
11582,260.2835852,260.2835852
11583,255.2165581,255.2165581
11584,216.0647553,216.0647553
11585,201.8247467,201.8247467
11586,200.8723162,200.8723162
11587,195.6933845,195.6933845
11588,196.7982086,196.7982086
11589,185.1734837,185.1734837
11590,192.2469639,192.2469639
11591,211.702282,211.702282
11592,223.325911,223.325911
11593,231.6038382,231.6038382
11594,249.8689886,249.8689886
11595,247.2495137,247.2495137
11596,255.4825284,255.4825284
11597,275.912951,275.912951
11598,285.2357149,285.2357149
11599,298.7530229,298.7530229
11600,308.8331978,308.8331978
11601,327.9390879,457.73161254073983
11602,348.9946473,348.9946473
11603,372.3906469,372.3906469
11604,395.2996359,395.2996359
11605,395.1377705,395.1377705
11606,416.0654969,416.0654969
11607,452.8820498,463.54942293005115
11608,494.1924645,494.1924645
11609,507.9429777,507.9429777
11610,536.8129811,462.80453714287523
11611,563.8046635,563.8046635
11612,568.2478148,568.2478148
11613,612.8003155,612.8003155
11614,657.1394184,657.1394184
11615,626.7809764,626.7809764
11616,647.4793811,647.4793811
11617,708.7786615,708.7786615
11618,741.209362,741.209362
11619,734.3563162,734.3563162
11620,761.1935645,761.1935645
11621,802.649758,802.649758
11622,808.3668603,808.3668603
11623,795.7689509,795.7689509
11624,822.2428319,822.2428319
11625,831.9166092,831.9166092
11626,848.9468896,848.9468896
11627,893.7680527,893.7680527
11628,883.6781001,883.6781001
11629,861.6773629,861.6773629
11630,862.8017547,460.7522520424198
11631,857.543097,857.543097
11632,865.5632426,467.3677288291022
11633,892.7152152,892.7152152
11634,915.5865047,915.5865047
11635,922.8737707,461.9748685434666
11636,917.8933986,917.8933986
11637,915.0183944,915.0183944
11638,938.3697554,938.3697554
11639,906.1794187,906.1794187
11640,915.5979825,915.5979825
11641,918.3260179,918.3260179
11642,931.7589146,931.7589146
11643,905.5179626,905.5179626
11644,900.5621197,900.5621197
11645,921.5670631,921.5670631
11646,937.6463288,937.6463288
11647,961.8570467,961.8570467
11648,929.0190259,929.0190259
11649,932.6679199,464.8238703356571
11650,948.8971399,948.8971399
11651,974.0493782,974.0493782
11652,985.6365567,985.6365567
11653,969.3335648,969.3335648
11654,997.57502,997.57502
11655,996.8643806,996.8643806
11656,947.7310606,947.7310606
11657,959.3653858,959.3653858
11658,947.9139674,947.9139674
11659,939.1977329,939.1977329
11660,962.001502,962.001502
11661,975.8565181,463.33504846694126
11662,953.3368307,953.3368307
11663,962.5546819,962.5546819
11664,962.4367262,962.4367262
11665,968.5947647,968.5947647
11666,993.920122,993.920122
11667,941.1182114,457.59491248707195
11668,938.0453613,938.0453613
11669,943.2044147,465.7858933659749
11670,953.2418368,953.2418368
11671,939.7981393,460.57488732015554
11672,941.0351008,941.0351008
11673,955.5309634,955.5309634
11674,958.6031982,958.6031982
11675,926.8901799,926.8901799
11676,948.2080131,948.2080131
11677,932.4209585,932.4209585
11678,924.871049,924.871049
11679,926.1598276,456.88021582753765
11680,963.0516037,963.0516037
11681,952.9220276,952.9220276
11682,927.349831,927.349831
11683,923.7862002,464.0768549055398
11684,918.9439349,918.9439349
11685,931.4972166,931.4972166
11686,938.7905478,938.7905478
11687,942.4470704,942.4470704
11688,956.0979748,956.0979748
11689,924.8030267,465.18179424459754
11690,916.8071241,916.8071241
11691,929.0117646,929.0117646
11692,933.8870416,933.8870416
11693,924.1650676,924.1650676
11694,921.8683326,921.8683326
11695,935.4787635,935.4787635
11696,943.3719665,943.3719665
11697,948.2973349,948.2973349
11698,937.3483303,937.3483303
11699,930.2681968,930.2681968
11700,912.0372691,912.0372691
11701,906.5503583,906.5503583
11702,913.3950638,913.3950638
11703,906.9026819,906.9026819
11704,958.6480711,958.6480711
11705,933.3235905,933.3235905
11706,897.5284419,897.5284419
11707,911.4513866,911.4513866
11708,873.108956,873.108956
11709,868.743377,868.743377
11710,872.8064427,872.8064427
11711,894.3457118,894.3457118
11712,894.4617205,894.4617205
11713,862.0984989,862.0984989
11714,845.6240441,845.6240441
11715,839.4098437,839.4098437
11716,829.325296,829.325296
11717,814.2765034,814.2765034
11718,787.6967684,787.6967684
11719,781.0100536,457.3461759473137
11720,759.9210153,759.9210153
11721,736.5375712,736.5375712
11722,729.2780848,729.2780848
11723,720.2947121,720.2947121
11724,701.6005143,701.6005143
11725,672.9410216,672.9410216
11726,636.1883804,636.1883804
11727,639.3206609,639.3206609
11728,654.320164,654.320164
11729,637.1859764,637.1859764
11730,619.4558489,619.4558489
11731,624.8800417,624.8800417
11732,604.3009615,604.3009615
11733,574.0627476,574.0627476
11734,572.8238927,467.8071259700287
11735,545.45939,545.45939
11736,565.8711358,565.8711358
11737,536.0439428,460.81075966538964
11738,523.3896433,523.3896433
11739,514.9702643,458.0868887854829
11740,500.1641613,500.1641613
11741,495.5292848,495.5292848
11742,487.2172601,487.2172601
11743,504.5243403,504.5243403
11744,464.2355839,464.2355839
11745,454.7124091,454.7124091
11746,459.894961,459.894961
11747,436.4945413,459.01708228751517
11748,454.5969894,454.5969894
11749,434.179711,434.179711
11750,445.0444219,445.0444219
11751,453.8045739,453.8045739
11752,487.8123181,487.8123181
11753,453.5584344,453.5584344
11754,443.3140961,443.3140961
11755,469.1983302,469.1983302
11756,462.5908754,462.5908754
11757,421.3522847,421.3522847
11758,423.6256989,423.6256989
11759,435.9163253,458.03465497550246
11760,437.9428871,437.9428871
11761,430.4354331,430.4354331
11762,411.4997128,411.4997128
11763,416.5619973,462.03962120046714
11764,406.852383,456.8977422133658
11765,409.493031,409.493031
11766,408.5488123,408.5488123
11767,404.7450495,404.7450495
11768,385.6726954,385.6726954
11769,411.9257817,411.9257817
11770,390.5368398,390.5368398
11771,389.9250158,389.9250158
11772,404.618601,463.10225547028455
11773,392.270454,457.03573732017367
11774,385.173498,385.173498
11775,402.1002114,460.3666715542004
11776,403.0998036,403.0998036
11777,371.0423832,371.0423832
11778,364.9851408,364.9851408
11779,353.2011669,353.2011669
11780,347.0899763,347.0899763
11781,346.190706,466.17950318366235
11782,347.8534878,347.8534878
11783,356.3926629,356.3926629
11784,357.1959368,464.6233097727073
11785,359.1406833,359.1406833
11786,351.9138949,351.9138949
11787,356.887898,356.887898
11788,349.3823838,349.3823838
11789,326.4140496,326.4140496
11790,319.7885752,319.7885752
11791,325.2716908,457.5297857036087
11792,313.3383569,313.3383569
11793,317.9660783,317.9660783
11794,306.9306556,306.9306556
11795,343.5354229,343.5354229
11796,311.3002344,465.0513680039191
11797,297.9266665,462.82166062328207
11798,299.7889127,299.7889127
11799,299.091073,299.091073
11800,304.3766636,304.3766636
11801,282.8264986,282.8264986
11802,275.2479947,275.2479947
11803,287.7796268,287.7796268
11804,264.5219452,264.5219452
11805,259.9474704,259.9474704
11806,272.2141069,272.2141069
11807,285.0133414,285.0133414
11808,273.7375035,456.9143764514753
11809,272.8224223,272.8224223
11810,267.202193,267.202193
11811,280.580591,280.580591
11812,266.6595185,266.6595185
11813,266.2781696,266.2781696
11814,245.311185,245.311185
11815,229.5505968,229.5505968
11816,225.2913754,225.2913754
11817,226.7764771,226.7764771
11818,215.1705226,215.1705226
11819,221.6986873,221.6986873
11820,216.0327218,216.0327218
11821,212.7749139,212.7749139
11822,218.2959821,218.2959821
11823,221.8005149,221.8005149
11824,221.8768766,221.8768766
11825,215.2441968,215.2441968
11826,208.7533588,208.7533588
11827,211.4884101,211.4884101
11828,212.6249139,212.62491390000002
11829,224.7838167,224.7838167
11830,258.1853815,258.1853815
11831,240.9245713,240.9245713
11832,221.1493368,221.1493368
11833,221.6623733,221.6623733
11834,250.3149951,250.3149951
11835,240.4411601,459.2429683340918
11836,234.731402,234.731402
11837,230.9274716,467.33897864939394
11838,214.2797024,450.7752489886478
11839,203.3668489,203.3668489
11840,202.0399873,202.0399873
11841,201.6424747,201.6424747
11842,202.828045,202.828045
11843,194.9996468,194.9996468
11844,207.9296688,465.5978804290039
11845,199.2478408,199.2478408
11846,203.1159252,203.1159252
11847,196.8816255,460.0703346168071
11848,192.9025424,192.9025424
11849,184.1746398,184.1746398
11850,192.4301541,192.4301541
11851,196.3795767,196.3795767
11852,184.8346664,184.8346664
11853,186.3438371,186.3438371
11854,205.2894219,205.2894219
11855,196.8314668,460.5413022753913
11856,193.7721434,193.7721434
11857,186.6195103,186.6195103
11858,189.0102663,189.0102663
11859,184.3070793,184.3070793
11860,175.2026318,175.2026318
11861,188.7114247,188.7114247
11862,185.0311685,185.0311685
11863,184.832249,184.832249
11864,184.734395,184.734395
11865,202.461641,202.461641
11866,295.7156118,295.7156118
11867,218.9723427,218.9723427
11868,202.0762601,202.0762601
11869,206.6204102,458.2913920657701
11870,203.9501373,203.9501373
11871,203.7384679,203.7384679
11872,202.5729824,202.5729824
11873,210.5936915,465.7503225730626
11874,216.2301773,465.7618917144467
11875,229.0327932,229.0327932
11876,244.0113214,244.0113214
11877,251.4532641,251.4532641
11878,274.8504825,274.8504825
11879,260.671877,260.671877
11880,273.5981954,273.5981954
11881,283.8629477,283.8629477
11882,301.7066649,301.7066649
11883,324.8015733,324.8015733
11884,311.6881698,311.6881698
11885,321.2557464,321.2557464
11886,336.6442429,336.6442429
11887,344.4575591,344.4575591
11888,370.813215,370.813215
11889,415.3440166,459.6068207085177
11890,426.0095096,426.0095096
11891,454.0603155,452.10990197578485
11892,484.2094914,484.2094914
11893,522.7391028,522.7391028
11894,556.0663673,556.0663673
11895,551.9735566,466.6613492886226
11896,562.0117579,562.0117579
11897,587.3759809,587.3759809
11898,587.3693848,587.3693848
11899,634.440643,634.440643
11900,635.0929435,464.8872703816003
11901,673.032588,673.032588
11902,694.7171597,467.5509356799758
11903,703.512676,458.04492906374657
11904,720.2229648,720.2229648
11905,760.3505778,760.3505778
11906,748.3923888,461.4115492065203
11907,748.5611765,748.5611765
11908,781.7248653,781.7248653
11909,797.2067314,797.2067314
11910,804.8637578,456.98756134336526
11911,806.125988,806.125988
11912,827.4576627,827.4576627
11913,846.7706952,465.18478725629893
11914,862.2495046,457.2319810393234
11915,837.1987364,837.1987364
11916,845.4229512,845.4229512
11917,875.3168085,875.3168085
11918,858.5197542,858.5197542
11919,879.8310423,879.8310423
11920,927.402963,927.402963
11921,879.3217487,879.3217487
11922,885.1158688,885.1158688
11923,901.9639772,901.9639772
11924,907.3024694,907.3024694
11925,946.7819976,946.7819976
11926,938.7868662,938.7868662
11927,952.1301818,952.1301818
11928,967.4034855,967.4034855
11929,938.218179,938.218179
11930,979.2531128,979.2531128
11931,973.0646316,973.0646316
11932,965.2535993,965.2535993
11933,952.8831629,952.8831629
11934,980.317714,980.317714
11935,957.5185649,957.5185649
11936,919.5770169,919.5770169
11937,946.0397615,946.0397615
11938,931.6950982,931.6950982
11939,943.9804178,943.9804178
11940,964.5427698,460.03332487596145
11941,977.7050399,977.7050399
11942,939.0037364,939.0037364
11943,922.7744765,922.7744765
11944,931.1956278,931.1956278
11945,948.8373044,458.5649072889405
11946,942.2415681,942.2415681
11947,943.407535,943.407535
11948,939.2467122,939.2467122
11949,921.2360626,921.2360626
11950,888.9324552,888.9324552
11951,921.313729,921.313729
11952,925.6829908,925.6829908
11953,940.7434233,940.7434233
11954,937.1616337,457.76960076618013
11955,944.2379123,944.2379123
11956,961.2737503,961.2737503
11957,948.2390145,462.9826213391062
11958,936.8512679,936.8512679
11959,950.8477315,950.8477315
11960,957.3826475,957.3826475
11961,945.4207447,945.4207447
11962,939.7058862,939.7058862
11963,938.9096032,938.9096032
11964,964.2379475,964.2379475
11965,949.4913627,949.4913627
11966,982.4765561,982.4765561
11967,983.5279641,983.5279641
11968,967.6650546,967.6650546
11969,966.0632058,966.0632058
11970,974.9842682,974.9842682
11971,964.6566892,964.6566892
11972,968.1074737,968.1074737
11973,931.1791065,931.1791065
11974,922.3722864,922.3722864
11975,932.6952479,932.6952479
11976,950.9001497,950.9001497
11977,943.7738749,943.7738749
11978,973.3026013,973.3026013
11979,993.0697416,993.0697416
11980,930.6787947,930.6787947
11981,951.2991428,951.2991428
11982,951.9130722,951.9130722
11983,930.8429205,930.8429205
11984,924.5405047,924.5405047
11985,911.3984913,911.3984913
11986,893.0871958,893.0871958
11987,913.8705151,913.8705151
11988,917.8022234,917.8022234
11989,885.3769155,885.3769155
11990,860.979508,860.979508
11991,857.2674035,857.2674035
11992,855.0860456,855.0860456
11993,847.4618727,847.4618727
11994,866.2056321,866.2056321
11995,862.8881195,472.57775639032684
11996,844.08169,844.08169
11997,799.9278071,799.9278071
11998,825.8341471,825.8341471
11999,818.4731907,458.4913482705878
12000,813.2535089,813.2535089
12001,769.2159833,769.2159833
12002,758.58253,758.58253
12003,755.9804802,755.9804802
12004,760.6400287,760.6400287
12005,732.200797,732.200797
12006,730.8725632,730.8725632
12007,716.8734527,716.8734527
12008,706.2812617,706.2812617
12009,666.2905656,666.2905656
12010,660.6992998,660.6992998
12011,634.4426024,634.4426024
12012,617.6848968,617.6848968
12013,575.1426916,575.1426916
12014,553.0568975,553.0568975
12015,565.1186981,458.0521813613306
12016,543.8842552,543.8842552
12017,529.3828079,529.3828079
12018,515.0251147,515.0251147
12019,523.6811507,523.6811507
12020,531.5788687,531.5788687
12021,530.881644,530.881644
12022,508.6861591,508.6861591
12023,527.0163101,527.0163101
12024,502.600871,502.600871
12025,500.9318562,500.9318562
12026,496.1068997,496.1068997
12027,478.4723221,478.4723221
12028,475.3447176,475.3447176
12029,471.404174,471.404174
12030,462.9728515,462.9728515
12031,466.9231998,466.9231998
12032,458.5868466,458.5868466
12033,463.5174918,463.5174918
12034,453.7395525,453.7395525
12035,457.6896873,457.6896873
12036,478.5352938,478.5352938
12037,455.656118,455.656118
12038,457.9308022,457.9308022
12039,461.4771668,461.4771668
12040,476.2083285,476.2083285
12041,472.6902103,472.6902103
12042,467.5170505,467.5170505
12043,486.7614521,486.7614521
12044,481.7237598,481.7237598
12045,474.3045584,457.70513589876623
12046,483.2548354,483.2548354
12047,479.7990851,479.7990851
12048,462.0766474,462.0766474
12049,457.9644834,457.9644834
12050,462.0475317,462.0475317
12051,462.199126,462.199126
12052,439.5994793,439.5994793
12053,444.8080328,444.8080328
12054,425.4881479,425.4881479
12055,434.968887,434.968887
12056,423.1076463,423.1076463
12057,396.6979795,396.6979795
12058,416.4847014,416.4847014
12059,399.8456527,399.8456527
12060,405.5276434,405.5276434
12061,416.13117,416.13117
12062,390.7072122,390.7072122
12063,375.0447176,375.0447176
12064,370.6699035,370.6699035
12065,377.547431,377.547431
12066,380.70123,380.70123
12067,384.2245541,384.2245541
12068,380.602304,380.602304
12069,366.0986286,366.0986286
12070,379.2227904,379.2227904
12071,351.8497344,351.8497344
12072,336.1777245,336.17772449999995
12073,326.6385534,326.6385534
12074,327.3595159,327.3595159
12075,325.2219708,325.2219708
12076,313.3892744,313.3892744
12077,311.3771206,311.3771206
12078,349.7477156,349.7477156
12079,315.2491887,315.2491887
12080,301.6674527,301.6674527
12081,296.9146307,461.0060248999447
12082,299.8124739,299.8124739
12083,294.6284031,294.6284031
12084,274.2543788,274.2543788
12085,277.6039343,277.6039343
12086,272.8322554,272.8322554
12087,264.9853123,264.9853123
12088,270.2883264,270.2883264
12089,257.2873812,257.2873812
12090,276.7127507,276.7127507
12091,255.3263402,452.2128443109364
12092,256.7848896,256.7848896
12093,253.6525851,253.6525851
12094,256.4839566,256.4839566
12095,256.4114726,256.4114726
12096,256.3736837,256.3736837
12097,250.728911,250.728911
12098,238.9147677,238.9147677
12099,231.4302107,231.4302107
12100,225.6134492,472.1724623154206
12101,227.7111102,227.7111102
12102,232.8112055,232.8112055
12103,215.9029127,215.9029127
12104,217.4924479,217.4924479
12105,226.4683686,226.4683686
12106,233.1228194,233.1228194
12107,222.0987247,222.0987247
12108,208.995792,208.995792
12109,204.5077332,204.5077332
12110,207.9180242,207.9180242
12111,210.6814288,210.6814288
12112,200.2942693,462.18734359530447
12113,199.9810172,199.9810172
12114,209.1356388,209.1356388
12115,205.7010416,205.7010416
12116,202.1761124,202.1761124
12117,215.8776709,215.8776709
12118,211.8765351,211.8765351
12119,203.7590134,203.7590134
12120,195.0417471,195.0417471
12121,194.9575926,194.9575926
12122,191.1410539,191.1410539
12123,193.8828797,193.8828797
12124,194.4632684,194.4632684
12125,198.3134086,198.3134086
12126,204.0735034,204.0735034
12127,191.347859,191.347859
12128,162.2255173,162.2255173
12129,172.3982947,172.3982947
12130,175.4086673,175.4086673
12131,168.6734096,168.6734096
12132,184.8123606,184.8123606
12133,180.2397748,180.2397748
12134,168.9664837,168.9664837
12135,168.9567358,168.9567358
12136,167.2928315,167.2928315
12137,193.7527671,463.193110642796
12138,180.7397068,180.7397068
12139,175.1717491,466.23565093202154
12140,178.769691,178.769691
12141,189.249645,189.249645
12142,187.7728869,187.7728869
12143,179.6864822,179.6864822
12144,195.8299426,195.8299426
12145,190.943921,190.943921
12146,191.3735045,191.3735045
12147,198.8237096,198.8237096
12148,223.5651497,223.5651497
12149,313.2399936,313.2399936
12150,221.442445,221.442445
12151,212.5813971,212.5813971
12152,206.1970598,206.1970598
12153,215.3718866,215.3718866
12154,214.3698392,214.3698392
12155,209.1363173,209.13631729999997
12156,214.9155782,214.9155782
12157,220.8892652,220.8892652
12158,235.6272519,235.6272519
12159,245.7771086,467.15663516728034
12160,262.4907291,262.4907291
12161,262.2003521,262.2003521
12162,262.6306539,262.6306539
12163,281.328457,445.5719269247925
12164,295.1938612,295.1938612
12165,312.0970895,312.0970895
12166,324.4712876,465.08590275431936
12167,327.2486032,327.2486032
12168,336.09258,336.09258
12169,357.4114976,357.4114976
12170,367.1408278,367.1408278
12171,396.3397796,396.3397796
12172,428.8480265,428.8480265
12173,454.9297312,454.9297312
12174,467.1064116,467.1064116
12175,485.893248,485.893248
12176,518.7637769,459.5541552141572
12177,526.3658262,526.3658262
12178,559.4497741,559.4497741
12179,570.0444584,461.21075841190117
12180,601.1166259,601.1166259
12181,593.8568765,467.91657234983904
12182,617.8668075,617.8668075
12183,629.6699036,629.6699036
12184,655.0154155,655.0154155
12185,709.235834,709.235834
12186,720.0316868,720.0316868
12187,734.1347412,734.1347412
12188,739.2666494,739.2666494
12189,765.5334396,765.5334396
12190,791.4399508,791.4399508
12191,797.588182,797.588182
12192,796.5911345,796.5911345
12193,802.7342901,802.7342901
12194,835.1984594,835.1984594
12195,829.1847982,829.1847982
12196,872.6170062,872.6170062
12197,830.2496908,830.2496908
12198,853.8161453,853.8161453
12199,843.3828992,843.3828992
12200,858.1353678,858.1353678
12201,862.6970717,862.6970717
12202,885.034168,885.034168
12203,883.8445542,883.8445542
12204,900.4191408,472.2794912627029
12205,908.5172594,908.5172594
12206,885.8688425,885.8688425
12207,921.0456296,921.0456296
12208,935.7121181,935.7121181
12209,916.1168851,916.1168851
12210,916.6111119,916.6111119
12211,944.371776,944.371776
12212,920.9965732,920.9965732
12213,963.30239,963.30239
12214,936.7725699,936.7725699
12215,947.7138979,947.7138979
12216,934.4956372,459.1669343252938
12217,953.4663212,953.4663212
12218,980.1519184,980.1519184
12219,998.6507349,998.6507349
12220,979.2456138,464.7914364492394
12221,964.7657058,964.7657058
12222,971.6358718,971.6358718
12223,956.1326728,460.5248119320751
12224,967.4262748,967.4262748
12225,954.2865059,954.2865059
12226,944.7468961,467.3664049970035
12227,937.3949891,937.3949891
12228,930.4965982,930.4965982
12229,924.7194431,924.7194431
12230,925.4882988,925.4882988
12231,916.0867913,457.151572628808
12232,893.7631156,893.7631156
12233,923.5168706,923.5168706
12234,942.1072502,942.1072502
12235,922.0404932,922.0404932
12236,915.3833647,915.3833647
12237,930.1741493,930.1741493
12238,903.7610477,903.7610477
12239,890.8181869,890.8181869
12240,916.3646152,458.04619533792794
12241,916.9378446,916.9378446
12242,920.9704875,920.9704875
12243,951.3017315,951.3017315
12244,940.6597426,940.6597426
12245,912.4561287,912.4561287
12246,932.8749585,932.8749585
12247,898.5039213,898.5039213
12248,924.4688932,466.87693246799654
12249,942.6185436,942.6185436
12250,931.2213149,931.2213149
12251,901.0898292,901.0898292
12252,903.4271014,903.4271014
12253,901.4438976,901.4438976
12254,898.4085981,898.4085981
12255,923.6592102,923.6592102
12256,934.6868958,934.6868958
12257,932.2833966,932.2833966
12258,933.097662,933.097662
12259,923.907203,923.907203
12260,922.8169374,922.8169374
12261,924.2906232,924.2906232
12262,894.5076952,894.5076952
12263,914.9008398,914.9008398
12264,916.4867064,916.4867064
12265,907.8035402,907.8035402
12266,927.4067286,927.4067286
12267,919.5953456,465.27829009300774
12268,910.7401035,910.7401035
12269,882.5441557,882.5441557
12270,889.2494882,889.2494882
12271,866.209922,866.209922
12272,832.0552305,832.0552305
12273,846.8448012,846.8448012
12274,848.4448171,848.4448171
12275,824.3000977,824.3000977
12276,813.0033852,813.0033852
12277,824.9866854,824.9866854
12278,825.0700413,825.0700413
12279,809.7410355,809.7410355
12280,797.4548198,797.4548198
12281,773.5192627,773.5192627
12282,769.5353581,769.5353581
12283,764.2993132,764.2993132
12284,743.1217737,743.1217737
12285,722.8886443,722.8886443
12286,737.84886,737.84886
12287,708.8736392,708.8736392
12288,683.8580089,683.8580089
12289,687.7056422,687.7056422
12290,688.9701717,688.9701717
12291,676.5704871,676.5704871
12292,633.8317374,633.8317374
12293,628.688458,628.688458
12294,591.0991896,591.0991896
12295,581.9406222,581.9406222
12296,568.0383954,568.0383954
12297,544.9187231,544.9187231
12298,567.8766098,567.8766098
12299,545.4999615,545.4999615
12300,527.9763494,527.9763494
12301,516.9702096,516.9702096
12302,530.1508493,530.1508493
12303,509.7751521,509.7751521
12304,504.1102369,504.1102369
12305,497.7117231,497.7117231
12306,497.7080294,497.7080294
12307,498.7128922,498.7128922
12308,500.9490855,500.9490855
12309,475.155665,475.155665
12310,483.2492818,483.2492818
12311,484.5273851,484.5273851
12312,473.1821865,473.1821865
12313,464.9639841,464.9639841
12314,459.5281628,459.5281628
12315,448.6982831,448.6982831
12316,459.1799787,459.1799787
12317,450.6150237,464.2961793495404
12318,487.2200062,487.2200062
12319,442.0100641,442.0100641
12320,430.0486257,430.0486257
12321,428.13273,428.13273
12322,422.8979824,422.8979824
12323,421.0324721,421.0324721
12324,432.3459419,432.3459419
12325,451.2912778,451.2912778
12326,443.5312335,443.5312335
12327,451.0394943,451.0394943
12328,445.3878293,455.9642679100455
12329,458.1242709,458.1242709
12330,438.0496652,438.0496652
12331,432.9047352,432.9047352
12332,460.0395005,460.0395005
12333,431.0415938,431.0415938
12334,441.8573008,458.7595969443222
12335,428.6690075,428.6690075
12336,423.0911298,423.0911298
12337,439.4409662,439.4409662
12338,430.0909709,430.0909709
12339,405.1853592,405.1853592
12340,413.7536737,413.7536737
12341,403.2050864,403.2050864
12342,391.1932667,461.5108941718385
12343,388.9471185,388.9471185
12344,386.5692849,386.5692849
12345,371.9405227,371.9405227
12346,377.2331631,377.2331631
12347,363.9989344,363.9989344
12348,382.1136307,382.1136307
12349,393.9582572,393.9582572
12350,362.9832906,461.9557880938704
12351,367.4854771,367.4854771
12352,360.9684447,360.9684447
12353,348.1410233,348.1410233
12354,327.4821359,327.4821359
12355,327.5934578,327.5934578
12356,324.3278317,324.3278317
12357,305.1085328,305.1085328
12358,306.0344385,306.0344385
12359,310.3138363,310.3138363
12360,315.1423393,315.1423393
12361,345.6320329,345.6320329
12362,299.3065925,299.3065925
12363,277.2154169,277.2154169
12364,294.3767707,294.3767707
12365,288.2796887,288.2796887
12366,280.7303412,280.7303412
12367,270.6630048,270.6630048
12368,261.2340645,261.2340645
12369,268.6137636,268.6137636
12370,260.7216554,260.7216554
12371,253.0484964,253.0484964
12372,264.3808931,264.3808931
12373,266.0071411,266.0071411
12374,257.588462,257.588462
12375,270.5220261,270.5220261
12376,230.8775786,230.8775786
12377,224.0453955,224.0453955
12378,230.7610271,230.7610271
12379,210.6584859,210.65848590000002
12380,212.0531595,212.0531595
12381,201.1882188,467.72124955736666
12382,196.3362368,196.3362368
12383,194.6595737,194.6595737
12384,197.364956,197.364956
12385,189.2127974,189.2127974
12386,183.098168,183.098168
12387,189.1950213,189.1950213
12388,179.6656686,179.6656686
12389,178.5628805,178.5628805
12390,177.4318306,177.4318306
12391,175.0601285,175.0601285
12392,176.6314298,176.6314298
12393,182.7369996,182.7369996
12394,179.4340404,179.4340404
12395,180.5186791,180.5186791
12396,184.6194937,184.6194937
12397,179.6268162,179.6268162
12398,180.6712564,180.6712564
12399,184.1857765,184.1857765
12400,186.8682277,186.8682277
12401,180.5388559,180.5388559
12402,182.3919058,182.3919058
12403,175.0862577,175.0862577
12404,177.5637714,177.5637714
12405,167.7882543,167.7882543
12406,163.8162136,463.3283141906132
12407,168.1174889,168.1174889
12408,171.0195273,171.0195273
12409,177.1563486,177.1563486
12410,181.7263057,181.7263057
12411,170.4646193,170.4646193
12412,168.9010223,168.9010223
12413,178.2347765,178.2347765
12414,175.2308468,175.2308468
12415,173.5206352,173.5206352
12416,168.6788648,168.6788648
12417,171.9847497,171.9847497
12418,163.4585519,163.4585519
12419,170.9584687,170.9584687
12420,169.2822472,169.2822472
12421,165.9100363,165.9100363
12422,160.5508227,160.5508227
12423,160.0893219,160.0893219
12424,162.0767567,464.9048831043045
12425,158.1265445,158.1265445
12426,164.0834717,164.0834717
12427,163.836323,163.836323
12428,163.2580926,461.86136433048426
12429,162.657972,162.657972
12430,165.7836266,165.7836266
12431,179.4693723,463.1871246193933
12432,172.846481,172.846481
12433,174.0269508,174.0269508
12434,174.8123841,174.8123841
12435,174.1824882,174.1824882
12436,179.3058964,179.3058964
12437,186.6998301,186.6998301
12438,190.2505751,190.2505751
12439,190.0427027,467.2811905003908
12440,198.2811942,198.2811942
12441,209.7321485,209.7321485
12442,203.2374555,203.2374555
12443,214.7022331,214.7022331
12444,217.6882325,217.6882325
12445,228.3958759,228.3958759
12446,233.5085021,233.5085021
12447,237.7193838,237.7193838
12448,249.6118342,249.6118342
12449,261.8221576,459.6898192253131
12450,267.2234919,267.2234919
12451,285.9054304,285.9054304
12452,289.1974094,289.1974094
12453,295.1042629,295.1042629
12454,310.5293318,310.5293318
12455,323.3968728,465.8503006754715
12456,331.0055385,331.0055385
12457,351.0774543,351.0774543
12458,351.7537647,351.7537647
12459,365.8489313,365.8489313
12460,392.5795692,392.5795692
12461,401.6878644,401.6878644
12462,411.835556,411.835556
12463,421.399067,421.399067
12464,431.4755127,461.80708721443847
12465,436.5029467,436.5029467
12466,448.5765808,448.5765808
12467,474.2359178,474.2359178
